5148	5
5152	5
5198	5
5303	5
5399	5
5472	5
5474	5
5520	5
5528	5
5655	5
5710	5
5790	5
5885	5
6023	5
6225	5
6244	5
6395	5
6660	5
6903	5
7119	5
7330	5
7590	5
7724	5
8089	5
8128	5
8233	5
8239	5
8342	5
8439	5
8645	5
9394	5
9642	5
9981	5
10263	5
10388	5
10416	5
10466	5
10639	5
10891	5
10986	5
11017	5
11032	5
11118	5
11126	5
11273	5
11416	5
11466	5
11503	5
11528	5
11610	5
11673	5
11806	5
11863	5
11918	5
12213	5
12220	5
12547	5
12607	5
12636	5
12782	5
13152	5
13338	5
13460	5
13724	5
13985	5
14109	5
14150	5
14205	5
14805	5
14806	5
14893	5
15102	5
15368	5
15434	5
15565	5
15614	5
15657	5
15724	5
15827	5
15949	5
16079	5
16398	5
16435	5
16492	5
16515	5
16532	5
16854	5
16899	5
17094	5
17170	5
17423	5
17489	5
17514	5
17641	5
18027	5
18075	5
18160	5
114	6
174	6
366	6
440	6
690	6
721	6
727	6
805	6
837	6
962	6
991	6
1012	6
1026	6
1109	6
1182	6
1204	6
1205	6
1273	6
1362	6
1609	6
1630	6
1681	6
1737	6
1743	6
1776	6
1949	6
2012	6
2101	6
2169	6
2291	6
2423	6
2473	6
2695	6
2727	6
2797	6
2806	6
3129	6
3222	6
3312	6
3315	6
3513	6
3521	6
3559	6
3563	6
3645	6
3648	6
3802	6
3911	6
4017	6
4113	6
4213	6
4216	6
4291	6
4328	6
4403	6
4447	6
4682	6
4835	6
5007	6
5072	6
5106	6
5164	6
5201	6
5263	6
5317	6
5341	6
5346	6
5351	6
5421	6
5440	6
5472	6
5476	6
5479	6
5772	6
5823	6
5850	6
5939	6
5974	6
6009	6
6020	6
6039	6
6182	6
6338	6
6398	6
6423	6
6459	6
6509	6
6620	6
6673	6
6692	6
6907	6
7071	6
7111	6
7157	6
7162	6
7254	6
7264	6
7367	6
7421	6
7680	6
7865	6
8021	6
8022	6
8264	6
8391	6
8419	6
8564	6
8607	6
8626	6
8654	6
8930	6
9011	6
9099	6
9203	6
9365	6
9502	6
9575	6
9606	6
9645	6
9672	6
9922	6
9957	6
10027	6
10239	6
10241	6
10247	6
10253	6
10423	6
10490	6
10504	6
10509	6
10582	6
10718	6
10833	6
10893	6
10941	6
10958	6
11191	6
11234	6
11316	6
11490	6
11554	6
11556	6
11996	6
12091	6
12101	6
12138	6
12200	6
12272	6
12389	6
12572	6
12601	6
12617	6
12645	6
12688	6
12749	6
12821	6
12958	6
13037	6
13077	6
13145	6
13159	6
13206	6
13240	6
13325	6
13386	6
13418	6
13590	6
13662	6
13709	6
13750	6
13936	6
13996	6
14097	6
14158	6
14168	6
14172	6
14203	6
14332	6
14372	6
14485	6
14626	6
14653	6
14678	6
14725	6
14748	6
14861	6
15215	6
15237	6
15248	6
15400	6
15403	6
15519	6
15596	6
15613	6
15671	6
15680	6
15711	6
15729	6
15755	6
15772	6
15893	6
16077	6
16110	6
16148	6
16153	6
16212	6
16308	6
16379	6
16437	6
16446	6
16528	6
16702	6
16714	6
16721	6
16815	6
16956	6
16973	6
16988	6
17066	6
17083	6
17114	6
17216	6
17226	6
17464	6
17564	6
17650	6
17668	6
17783	6
17887	6
17889	6
17934	6
18078	6
18082	6
18209	6
18275	6
18300	6
18397	6
85	7
630	7
1501	7
1536	7
1548	7
1633	7
1825	7
2786	7
2950	7
3607	7
4523	7
4949	7
5093	7
5372	7
5437	7
5838	7
6032	7
6682	7
7466	7
7536	7
7601	7
8008	7
8756	7
9429	7
9960	7
10185	7
10273	7
10305	7
10362	7
11008	7
11498	7
11819	7
12250	7
12799	7
12972	7
13173	7
13382	7
13489	7
13494	7
13972	7
14377	7
14723	7
14851	7
15492	7
15538	7
15723	7
15920	7
16245	7
16751	7
747	8
1559	8
1731	8
1780	8
3060	8
3236	8
4388	8
4687	8
4913	8
5212	8
5401	8
5494	8
5809	8
6294	8
6514	8
6776	8
7066	8
7134	8
7660	8
8683	8
9080	8
9152	8
9376	8
9661	8
10364	8
10810	8
10815	8
10950	8
11296	8
11614	8
11683	8
12652	8
12723	8
14587	8
15140	8
15171	8
15618	8
15790	8
16355	8
17564	8
17660	8
17937	8
18116	8
18304	8
110	9
154	9
155	9
185	9
285	9
359	9
555	9
866	9
902	9
969	9
1795	9
2127	9
2330	9
2460	9
2866	9
2905	9
2991	9
3593	9
3597	9
3946	9
4038	9
4409	9
4574	9
4678	9
4750	9
5222	9
5441	9
5472	9
5798	9
5848	9
5849	9
5942	9
5955	9
6066	9
6194	9
6548	9
6850	9
6917	9
6919	9
7116	9
7718	9
7769	9
7830	9
7940	9
8341	9
8841	9
8911	9
9435	9
9463	9
9514	9
9536	9
9781	9
9877	9
9918	9
10111	9
10166	9
10180	9
10618	9
10750	9
10860	9
10881	9
10925	9
10949	9
11070	9
11134	9
11236	9
11357	9
11463	9
11536	9
11609	9
11964	9
12425	9
12509	9
12572	9
12656	9
13154	9
13676	9
13952	9
14011	9
14127	9
14216	9
14280	9
14313	9
14350	9
14497	9
14533	9
14541	9
14905	9
15020	9
15239	9
15517	9
15584	9
15752	9
16334	9
16454	9
16542	9
16559	9
16655	9
16767	9
16843	9
16992	9
17053	9
17201	9
17426	9
17503	9
17651	9
17682	9
17762	9
17885	9
17893	9
18384	9
331	10
455	10
545	10
1180	10
1321	10
1504	10
2193	10
2498	10
2730	10
2932	10
3029	10
3486	10
3786	10
3991	10
4227	10
5293	10
5376	10
5403	10
5608	10
5652	10
5831	10
5948	10
5971	10
6185	10
7051	10
7303	10
7974	10
8096	10
8137	10
8144	10
8365	10
8376	10
8435	10
8450	10
8477	10
8527	10
8884	10
8913	10
9199	10
9235	10
9275	10
9282	10
9409	10
9849	10
10047	10
10281	10
10347	10
10709	10
10793	10
10833	10
10842	10
11097	10
11444	10
11522	10
11610	10
11756	10
12099	10
12272	10
12795	10
12835	10
13082	10
13766	10
13787	10
13860	10
13939	10
14406	10
14744	10
15229	10
15256	10
15315	10
15846	10
15977	10
16212	10
16333	10
16356	10
16443	10
16724	10
16762	10
16922	10
17145	10
17300	10
17309	10
17652	10
17826	10
17987	10
18417	10
97	11
204	11
237	11
240	11
381	11
420	11
496	11
527	11
584	11
648	11
937	11
989	11
1014	11
1226	11
1319	11
1331	11
1673	11
1731	11
1784	11
2118	11
2333	11
2486	11
2886	11
2907	11
2945	11
3225	11
3304	11
3540	11
3548	11
3571	11
3679	11
3751	11
3814	11
3817	11
3834	11
3996	11
4086	11
4212	11
4366	11
4481	11
4697	11
5229	11
5367	11
5491	11
5511	11
5724	11
5725	11
5751	11
5835	11
5855	11
6187	11
6249	11
6260	11
6268	11
6282	11
6370	11
6418	11
6604	11
6705	11
6946	11
6988	11
7091	11
7334	11
7337	11
7432	11
7681	11
7782	11
8184	11
8234	11
8400	11
8604	11
8609	11
8936	11
8951	11
9033	11
9052	11
9092	11
9105	11
9190	11
9378	11
9415	11
9495	11
9584	11
9854	11
10089	11
10401	11
10482	11
10529	11
10659	11
10903	11
10918	11
11036	11
11103	11
11131	11
11183	11
11297	11
11460	11
11756	11
11806	11
11907	11
11950	11
12001	11
12067	11
12262	11
12301	11
12307	11
12318	11
12336	11
12455	11
12509	11
12648	11
12722	11
12874	11
12890	11
12916	11
13175	11
13565	11
13678	11
13695	11
13717	11
13771	11
13920	11
13995	11
14048	11
14059	11
14120	11
14248	11
14497	11
14689	11
14738	11
14853	11
14934	11
15052	11
15105	11
15128	11
15347	11
15362	11
15441	11
15549	11
15662	11
15664	11
15696	11
15713	11
15894	11
16005	11
16122	11
16261	11
16462	11
16465	11
16473	11
16553	11
16554	11
16752	11
16755	11
17154	11
17164	11
17168	11
17221	11
17272	11
17300	11
17465	11
17470	11
17656	11
17682	11
17685	11
17686	11
17705	11
17778	11
17865	11
17965	11
18117	11
18130	11
18215	11
18229	11
18257	11
18265	11
18286	11
18358	11
18419	11
680	12
865	12
1146	12
1158	12
1685	12
1703	12
2009	12
2167	12
2492	12
2603	12
3381	12
3746	12
3872	12
4095	12
4252	12
4466	12
4583	12
4662	12
4784	12
4914	12
4955	12
5100	12
5166	12
5283	12
5298	12
5574	12
5781	12
5810	12
5920	12
6075	12
6392	12
6430	12
6604	12
6815	12
6821	12
6836	12
6912	12
6935	12
7028	12
7039	12
7126	12
7281	12
7295	12
7474	12
7736	12
7773	12
7975	12
8051	12
8063	12
8208	12
8296	12
8374	12
8375	12
8426	12
8820	12
8841	12
9077	12
9453	12
9820	12
9891	12
10363	12
10791	12
10820	12
10828	12
11200	12
11249	12
11374	12
11502	12
11524	12
11568	12
12121	12
12263	12
12333	12
12599	12
12662	12
12698	12
12701	12
12705	12
13555	12
13838	12
14360	12
14773	12
14807	12
14818	12
14978	12
15421	12
15879	12
16123	12
16162	12
16593	12
17085	12
17262	12
17310	12
17420	12
17451	12
17687	12
17885	12
17931	12
17948	12
17976	12
516	13
535	13
1227	13
3501	13
3872	13
4192	13
4403	13
5219	13
5492	13
5506	13
5707	13
7096	13
7618	13
7827	13
7902	13
8264	13
8610	13
8832	13
8841	13
9038	13
10363	13
11123	13
11325	13
12263	13
12333	13
12407	13
12437	13
12727	13
13071	13
13145	13
13555	13
15834	13
15944	13
16162	13
16466	13
17652	13
17934	13
17938	13
18218	13
123	14
252	14
612	14
707	14
794	14
903	14
1213	14
1366	14
1735	14
2065	14
2508	14
2562	14
2600	14
3038	14
3077	14
3835	14
3921	14
4186	14
4207	14
4222	14
4265	14
4791	14
5472	14
6617	14
7194	14
7197	14
7983	14
8136	14
8321	14
8595	14
8834	14
8963	14
9036	14
9436	14
9583	14
9741	14
10154	14
10299	14
10331	14
10396	14
10626	14
11058	14
11507	14
12493	14
12499	14
12577	14
13011	14
13256	14
13327	14
13476	14
13503	14
13608	14
13774	14
13830	14
14019	14
14150	14
14497	14
14667	14
14827	14
15025	14
15294	14
15649	14
15654	14
16007	14
16585	14
17378	14
17789	14
17890	14
18287	14
246	15
429	15
474	15
517	15
1002	15
1989	15
2281	15
2430	15
2515	15
3242	15
3352	15
4057	15
4799	15
4887	15
5103	15
5146	15
5755	15
5878	15
6650	15
6673	15
6841	15
7422	15
7945	15
8046	15
8129	15
8216	15
8423	15
8949	15
9059	15
9440	15
9504	15
9662	15
9794	15
10874	15
11052	15
11396	15
11759	15
12510	15
12804	15
12919	15
12954	15
13604	15
14397	15
14663	15
14722	15
14765	15
14792	15
14967	15
15368	15
16195	15
16256	15
16371	15
16681	15
17251	15
17474	15
17611	15
54	16
169	16
185	16
602	16
616	16
628	16
1724	16
1933	16
2001	16
2060	16
2071	16
2128	16
2242	16
2256	16
2318	16
2455	16
2465	16
2784	16
2818	16
2913	16
3080	16
3199	16
3213	16
3350	16
3386	16
3431	16
3568	16
3598	16
3638	16
3655	16
4056	16
4083	16
4391	16
4455	16
4640	16
4756	16
4772	16
4777	16
4952	16
5075	16
5271	16
5272	16
5298	16
5463	16
5472	16
6273	16
6445	16
6540	16
6927	16
6934	16
7194	16
7295	16
7360	16
7475	16
7575	16
7705	16
7828	16
7974	16
8147	16
8266	16
8558	16
8575	16
8725	16
8858	16
8932	16
8960	16
9237	16
9313	16
9326	16
9449	16
9453	16
9482	16
9496	16
9514	16
9716	16
9821	16
9935	16
9958	16
10116	16
10225	16
10305	16
10353	16
10402	16
10504	16
10601	16
10626	16
10656	16
10714	16
10729	16
10949	16
11134	16
11468	16
11767	16
11900	16
11940	16
12189	16
12211	16
12411	16
12688	16
12692	16
12727	16
12854	16
12936	16
12989	16
13099	16
13328	16
13355	16
13433	16
13475	16
13492	16
13712	16
13785	16
13846	16
13942	16
14124	16
14129	16
14142	16
14411	16
14694	16
14711	16
14742	16
14941	16
14951	16
14978	16
15069	16
15072	16
15167	16
15265	16
15473	16
15518	16
15578	16
15582	16
16159	16
16519	16
16584	16
16676	16
16967	16
17133	16
17207	16
17249	16
17266	16
17451	16
17518	16
1784	17
7938	17
18429	17
414	18
534	18
619	18
702	18
738	18
769	18
858	18
994	18
1100	18
1127	18
1341	18
1877	18
2255	18
2313	18
2543	18
2871	18
2908	18
3256	18
3506	18
3602	18
3820	18
4170	18
4550	18
4867	18
5048	18
5312	18
5466	18
5866	18
5903	18
5905	18
6067	18
6340	18
6746	18
6817	18
6987	18
7063	18
7517	18
7546	18
7896	18
7905	18
7948	18
8182	18
8206	18
8265	18
8413	18
8423	18
8592	18
8863	18
8948	18
9048	18
9250	18
9378	18
9477	18
9544	18
9710	18
9801	18
10010	18
10326	18
10441	18
10695	18
10785	18
10794	18
10805	18
11305	18
11622	18
11684	18
11800	18
11982	18
12212	18
12270	18
12499	18
12565	18
12680	18
12705	18
13030	18
13488	18
13616	18
13656	18
13908	18
13965	18
13986	18
14113	18
14739	18
14852	18
14912	18
15171	18
15413	18
15459	18
15662	18
15819	18
15877	18
15982	18
16181	18
16375	18
16388	18
16531	18
17100	18
17130	18
17177	18
17474	18
18186	18
18320	18
170	19
265	19
307	19
314	19
501	19
569	19
680	19
800	19
804	19
1092	19
1141	19
1245	19
1270	19
1301	19
1313	19
1354	19
1382	19
1452	19
1590	19
1670	19
1763	19
1807	19
1870	19
1873	19
2059	19
2172	19
2249	19
2417	19
2448	19
2505	19
2561	19
2573	19
2577	19
2645	19
2758	19
2868	19
3038	19
3088	19
3233	19
3297	19
3450	19
3943	19
4180	19
4222	19
4265	19
4501	19
4514	19
4544	19
4755	19
4843	19
5023	19
5146	19
5301	19
5303	19
5474	19
5655	19
5698	19
5777	19
5859	19
6097	19
6145	19
6223	19
6244	19
6386	19
6395	19
6634	19
6670	19
6865	19
6916	19
7114	19
7119	19
7131	19
7209	19
7330	19
7344	19
7455	19
7467	19
7549	19
7552	19
7639	19
7724	19
7765	19
7928	19
8070	19
8089	19
8137	19
8227	19
8239	19
8242	19
8329	19
8381	19
8441	19
8455	19
8522	19
8656	19
8920	19
8976	19
9094	19
9171	19
9308	19
9363	19
9490	19
9536	19
9609	19
9611	19
9777	19
9798	19
10082	19
10216	19
10263	19
10453	19
10575	19
10616	19
10639	19
10646	19
10986	19
11004	19
11255	19
11273	19
11354	19
11387	19
11610	19
11829	19
11863	19
11951	19
12048	19
12092	19
12094	19
12129	19
12134	19
12242	19
12329	19
12386	19
12436	19
12539	19
12646	19
12715	19
12740	19
12761	19
13005	19
13186	19
13413	19
13652	19
13665	19
13733	19
13875	19
14010	19
14124	19
14240	19
14423	19
14481	19
14553	19
14647	19
14716	19
14822	19
14881	19
14893	19
14960	19
15000	19
15069	19
15299	19
15515	19
15565	19
15822	19
15864	19
15883	19
16014	19
16029	19
16085	19
16124	19
16133	19
16176	19
16220	19
16239	19
16804	19
16833	19
16899	19
16924	19
17129	19
17170	19
17364	19
17400	19
17423	19
17496	19
17514	19
17641	19
17643	19
17655	19
17673	19
17994	19
18131	19
18160	19
18250	19
358	20
3565	20
8598	20
11639	20
12302	20
14572	20
655	21
707	21
1010	21
1077	21
1319	21
1457	21
1630	21
2134	21
2186	21
2612	21
2728	21
3212	21
3614	21
3749	21
3841	21
4415	21
4903	21
5401	21
5456	21
6209	21
6337	21
7186	21
7337	21
7371	21
7435	21
7619	21
7658	21
7675	21
7774	21
8037	21
8071	21
8091	21
8246	21
8419	21
9088	21
9475	21
9486	21
10265	21
10635	21
10873	21
11192	21
11466	21
11682	21
12359	21
12568	21
12630	21
12835	21
13048	21
13072	21
13514	21
13541	21
13632	21
13870	21
13970	21
15270	21
16110	21
16314	21
16353	21
17038	21
17066	21
17511	21
17555	21
17781	21
18017	21
18209	21
34	22
77	22
97	22
126	22
185	22
223	22
229	22
234	22
320	22
335	22
348	22
351	22
440	22
477	22
514	22
516	22
563	22
610	22
681	22
682	22
684	22
730	22
806	22
876	22
882	22
906	22
912	22
1042	22
1063	22
1164	22
1263	22
1264	22
1306	22
1321	22
1329	22
1352	22
1430	22
1439	22
1509	22
1606	22
1666	22
1699	22
1722	22
1729	22
1733	22
1864	22
1872	22
1885	22
1915	22
1922	22
1978	22
2025	22
2063	22
2069	22
2097	22
2125	22
2141	22
2167	22
2221	22
2279	22
2319	22
2321	22
2332	22
2348	22
2354	22
2362	22
2418	22
2503	22
2536	22
2541	22
2604	22
2628	22
2674	22
2683	22
2710	22
2750	22
2784	22
2885	22
2891	22
2926	22
3048	22
3077	22
3116	22
3124	22
3169	22
3182	22
3189	22
3212	22
3223	22
3421	22
3454	22
3465	22
3486	22
3493	22
3507	22
3557	22
3559	22
3563	22
3572	22
3765	22
3841	22
3843	22
3846	22
3848	22
3879	22
3905	22
3911	22
3933	22
3938	22
4050	22
4083	22
4106	22
4117	22
4220	22
4227	22
4236	22
4256	22
4259	22
4295	22
4403	22
4467	22
4489	22
4495	22
4508	22
4511	22
4513	22
4613	22
4675	22
4689	22
4694	22
4698	22
4704	22
4720	22
4741	22
4753	22
4811	22
4819	22
4832	22
5095	22
5280	22
5289	22
5332	22
5381	22
5401	22
5422	22
5435	22
5461	22
5560	22
5594	22
5652	22
5667	22
5776	22
5834	22
5851	22
5906	22
5945	22
5963	22
5994	22
6274	22
6277	22
6303	22
6307	22
6310	22
6337	22
6338	22
6362	22
6378	22
6439	22
6447	22
6462	22
6525	22
6609	22
6707	22
6732	22
6769	22
6784	22
6808	22
6851	22
6854	22
6890	22
6915	22
6919	22
6966	22
7010	22
7073	22
7118	22
7124	22
7175	22
7196	22
7232	22
7342	22
7513	22
7523	22
7527	22
7561	22
7570	22
7636	22
7643	22
7651	22
7672	22
7719	22
7730	22
7769	22
7774	22
7801	22
7891	22
7983	22
7985	22
8000	22
8002	22
8012	22
8023	22
8037	22
8053	22
8062	22
8091	22
8171	22
8197	22
8323	22
8376	22
8378	22
8383	22
8477	22
8505	22
8556	22
8557	22
8563	22
8565	22
8591	22
8613	22
8664	22
8700	22
8704	22
8729	22
8859	22
8874	22
8890	22
8907	22
8964	22
8967	22
8972	22
9087	22
9104	22
9108	22
9122	22
9191	22
9199	22
9212	22
9213	22
9309	22
9362	22
9397	22
9408	22
9421	22
9436	22
9475	22
9487	22
9501	22
9514	22
9540	22
9543	22
9587	22
9669	22
9680	22
9698	22
9744	22
9749	22
9773	22
10033	22
10069	22
10077	22
10123	22
10143	22
10160	22
10165	22
10203	22
10224	22
10227	22
10250	22
10254	22
10266	22
10281	22
10299	22
10340	22
10352	22
10358	22
10380	22
10410	22
10452	22
10463	22
10614	22
10618	22
10625	22
10636	22
10652	22
10678	22
10682	22
10703	22
10709	22
10786	22
10838	22
10857	22
10864	22
10873	22
10907	22
10915	22
10926	22
10939	22
10962	22
11178	22
11212	22
11215	22
11227	22
11267	22
11283	22
11316	22
11342	22
11375	22
11379	22
11464	22
11485	22
11526	22
11535	22
11562	22
11574	22
11587	22
11597	22
11606	22
11609	22
11651	22
11693	22
11744	22
11762	22
11802	22
11812	22
11865	22
11876	22
11877	22
11967	22
11993	22
12087	22
12103	22
12170	22
12188	22
12321	22
12338	22
12351	22
12355	22
12358	22
12359	22
12425	22
12486	22
12494	22
12517	22
12606	22
12621	22
12652	22
12657	22
12677	22
12753	22
12778	22
12790	22
12794	22
12835	22
12870	22
12892	22
12978	22
12994	22
13059	22
13072	22
13101	22
13122	22
13160	22
13212	22
13234	22
13261	22
13313	22
13314	22
13317	22
13329	22
13366	22
13402	22
13465	22
13473	22
13481	22
13569	22
13666	22
13677	22
13691	22
13784	22
13953	22
13976	22
14081	22
14095	22
14142	22
14155	22
14197	22
14203	22
14233	22
14290	22
14313	22
14315	22
14456	22
14474	22
14513	22
14561	22
14589	22
14649	22
14686	22
14718	22
14784	22
14789	22
14791	22
14825	22
14837	22
14839	22
14843	22
14888	22
14895	22
14918	22
14926	22
14932	22
14985	22
15024	22
15033	22
15198	22
15205	22
15232	22
15239	22
15259	22
15452	22
15470	22
15540	22
15561	22
15567	22
15606	22
15640	22
15675	22
15680	22
15692	22
15755	22
15759	22
15780	22
15787	22
15966	22
16016	22
16035	22
16083	22
16106	22
16109	22
16188	22
16190	22
16231	22
16253	22
16274	22
16306	22
16351	22
16369	22
16544	22
16568	22
16641	22
16646	22
16666	22
16675	22
16763	22
16773	22
16805	22
16847	22
16859	22
16962	22
16992	22
17050	22
17051	22
17077	22
17092	22
17104	22
17119	22
17135	22
17140	22
17157	22
17187	22
17190	22
17212	22
17271	22
17298	22
17300	22
17309	22
17324	22
17329	22
17420	22
17484	22
17523	22
17530	22
17533	22
17547	22
17555	22
17562	22
17618	22
17623	22
17649	22
17675	22
17691	22
17708	22
17771	22
17795	22
17826	22
17830	22
17833	22
17902	22
17912	22
17916	22
17918	22
17959	22
18017	22
18049	22
18079	22
18132	22
18135	22
18136	22
18188	22
18189	22
18209	22
18271	22
18291	22
18376	22
18377	22
200	23
321	23
590	23
1938	23
2749	23
3386	23
4085	23
4116	23
4887	23
5814	23
9978	23
11009	23
11053	23
11092	23
11615	23
12803	23
13984	23
15206	23
17350	23
17435	23
18004	23
361	24
714	24
1231	24
1609	24
1691	24
2388	24
2874	24
3286	24
3370	24
3728	24
3856	24
4191	24
4320	24
4376	24
4447	24
5900	24
6197	24
6653	24
6691	24
6732	24
7111	24
8253	24
8264	24
9301	24
9386	24
9594	24
10363	24
10559	24
10626	24
11103	24
11547	24
11624	24
12198	24
12273	24
12353	24
12662	24
12778	24
12806	24
13458	24
14664	24
15084	24
15590	24
15642	24
15787	24
15995	24
16025	24
16109	24
16457	24
17125	24
17605	24
17889	24
55	25
710	25
3627	25
4616	25
4957	25
5333	25
5591	25
8302	25
8366	25
8474	25
9010	25
9089	25
9431	25
9651	25
9738	25
9910	25
10297	25
10464	25
10585	25
10626	25
12235	25
12484	25
12616	25
13298	25
13399	25
13445	25
14973	25
15021	25
15264	25
15550	25
15565	25
18141	25
18337	25
10603	26
104	27
275	27
288	27
1137	27
1282	27
1763	27
1998	27
2088	27
2293	27
2769	27
3085	27
4539	27
4675	27
4757	27
5273	27
6248	27
7672	27
8022	27
8748	27
8999	27
9399	27
9480	27
10545	27
10554	27
10563	27
10757	27
10903	27
11013	27
11365	27
11777	27
12227	27
12649	27
12666	27
12753	27
12877	27
12978	27
13310	27
13785	27
14702	27
14837	27
15001	27
15551	27
15741	27
16193	27
16220	27
16221	27
16255	27
17100	27
29	28
47	28
80	28
164	28
186	28
359	28
377	28
382	28
464	28
470	28
521	28
532	28
574	28
624	28
726	28
745	28
881	28
931	28
975	28
993	28
998	28
1047	28
1056	28
1240	28
1319	28
1440	28
1509	28
1530	28
1552	28
1619	28
1630	28
1640	28
1642	28
1648	28
1733	28
1747	28
1827	28
1865	28
1877	28
1893	28
1933	28
2059	28
2063	28
2065	28
2220	28
2229	28
2353	28
2396	28
2543	28
2886	28
2908	28
2987	28
3009	28
3020	28
3052	28
3157	28
3179	28
3224	28
3317	28
3364	28
3402	28
3418	28
3438	28
3506	28
3574	28
3659	28
3772	28
3925	28
3948	28
3960	28
4004	28
4018	28
4104	28
4187	28
4259	28
4265	28
4285	28
4349	28
4394	28
4396	28
4458	28
4477	28
4490	28
4524	28
4550	28
4559	28
4587	28
4647	28
4734	28
4767	28
4828	28
4896	28
4906	28
5117	28
5154	28
5283	28
5341	28
5376	28
5399	28
5421	28
5472	28
5584	28
5669	28
5675	28
5774	28
5809	28
5923	28
5928	28
5951	28
6078	28
6246	28
6260	28
6383	28
6427	28
6442	28
6467	28
6491	28
6802	28
6837	28
6843	28
6958	28
6987	28
7023	28
7128	28
7194	28
7205	28
7281	28
7316	28
7384	28
7402	28
7517	28
7524	28
7588	28
7613	28
7767	28
7776	28
7820	28
7846	28
7852	28
8072	28
8130	28
8292	28
8353	28
8477	28
8502	28
8679	28
8856	28
8906	28
8909	28
8940	28
8942	28
8970	28
9005	28
9016	28
9048	28
9099	28
9157	28
9178	28
9257	28
9285	28
9311	28
9407	28
9437	28
9477	28
9555	28
9620	28
9665	28
9720	28
9767	28
9774	28
9816	28
9852	28
9864	28
9875	28
9920	28
9952	28
10040	28
10048	28
10098	28
10257	28
10279	28
10328	28
10341	28
10536	28
10564	28
10626	28
10670	28
10681	28
10732	28
10873	28
10923	28
11212	28
11240	28
11246	28
11260	28
11310	28
11533	28
11622	28
11666	28
11704	28
11775	28
11844	28
11887	28
11948	28
11960	28
12112	28
12205	28
12270	28
12312	28
12347	28
12360	28
12446	28
12448	28
12499	28
12507	28
12674	28
12711	28
12819	28
12921	28
12938	28
13048	28
13156	28
13188	28
13294	28
13311	28
13374	28
13380	28
13418	28
13454	28
13660	28
13723	28
13771	28
13793	28
13821	28
13986	28
14048	28
14164	28
14168	28
14181	28
14409	28
14436	28
14485	28
14497	28
14595	28
14600	28
14620	28
14682	28
14711	28
14768	28
14813	28
14827	28
14968	28
15052	28
15168	28
15185	28
15334	28
15371	28
15698	28
15741	28
15806	28
15814	28
15861	28
15921	28
16185	28
16231	28
16243	28
16291	28
16333	28
16378	28
16401	28
16446	28
16451	28
16482	28
16494	28
16536	28
16542	28
16723	28
16871	28
16876	28
16921	28
16988	28
17020	28
17137	28
17168	28
17177	28
17180	28
17200	28
17214	28
17219	28
17235	28
17267	28
17324	28
